Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1700990805,260,,Aggregated,0.100000,0.000000,220,720,3100,3400,7200,7300,7600,7800,7800,7800,7800,384,0,220.0,1696.8037013020828,3.687899999999189,7799.426200000001,8688.0
1700990806,280,GET,/,10.600000,0.000000,180,230,710,1800,7100,7300,7500,7600,7800,7800,7800,610,0,180.0,1343.571239999999,3.4669999999987766,7799.426200000001,8688.0
1700990806,280,,Aggregated,10.600000,0.000000,180,230,710,1800,7100,7300,7500,7600,7800,7800,7800,610,0,180.0,1343.571239999999,3.4669999999987766,7799.426200000001,8688.0
1700990807,300,GET,/,22.400000,0.000000,120,190,220,310,3800,7200,7400,7600,7800,7800,7800,835,0,120.0,990.9135964071844,2.468600000000265,7799.426200000001,8688.0
1700990807,300,,Aggregated,22.400000,0.000000,120,190,230,320,3800,7200,7400,7600,7800,7800,7800,835,0,120.0,990.9135964071844,2.468600000000265,7799.426200000001,8688.0
1700990808,320,GET,/,40.000000,0.000000,87,160,200,240,3500,7200,7800,15000,15000,15000,15000,1127,0,87,1008.4865228926357,2.2143999999997277,15068.867600000001,8688.0
1700990808,320,,Aggregated,40.000000,0.000000,87,160,200,240,3500,7200,7800,15000,15000,15000,15000,1127,0,87,1008.4865228926357,2.2143999999997277,15068.867600000001,8688.0
1700990809,340,GET,/,62.900000,0.000000,52,120,180,210,3100,7200,15000,15000,15000,15000,15000,1395,0,52,950.6982603584245,2.2143999999997277,15086.932900000002,8688.0
1700990809,340,,Aggregated,62.900000,0.000000,52,120,180,210,3100,7200,15000,15000,15000,15000,15000,1395,0,52,950.6982603584245,2.2143999999997277,15086.932900000002,8688.0
1700990810,360,GET,/,86.400000,0.000000,71,120,180,200,1300,7200,15000,15000,15000,15000,15000,1748,0,71,849.7717510297501,2.2143999999997277,15137.4167,8688.0
1700990810,360,,Aggregated,86.400000,0.000000,71,120,180,200,1300,7200,15000,15000,15000,15000,15000,1748,0,71,849.7717510297501,2.2143999999997277,15137.4167,8688.0
1700990811,380,GET,/,115.100000,0.000000,45,94,160,180,310,7100,7800,15000,15000,15000,15000,2102,0,45,710.941408182684,2.2143999999997277,15137.4167,8688.0
1700990811,380,,Aggregated,115.100000,0.000000,45,94,160,180,310,7100,7800,15000,15000,15000,15000,2102,0,45,710.941408182684,2.2143999999997277,15137.4167,8688.0
1700990813,400,GET,/,175.500000,0.000000,38,82,120,150,200,300,7300,15000,15000,15000,15000,2498,0,42,607.5804238590875,2.2143999999997277,15137.4167,8688.0
1700990813,400,,Aggregated,175.500000,0.000000,38,82,120,150,200,300,7300,15000,15000,15000,15000,2498,0,42,607.5804238590875,2.2143999999997277,15137.4167,8688.0
1700990814,420,GET,/,210.200000,0.000000,29,55,86,100,180,220,7200,15000,15000,15000,15000,2915,0,34,523.8677595197262,2.2143999999997277,15137.4167,8688.0
1700990814,420,,Aggregated,210.200000,0.000000,29,55,86,100,180,220,7200,15000,15000,15000,15000,2915,0,34,523.8677595197262,2.2143999999997277,15137.4167,8688.0
1700990815,420,GET,/,249.500000,0.000000,29,48,75,93,160,190,270,15000,15000,15000,15000,3313,0,34,467.2672048898281,2.2143999999997277,15137.4167,8688.0
1700990815,420,,Aggregated,249.600000,0.000000,29,48,75,93,160,190,270,15000,15000,15000,15000,3313,0,34,467.2672048898281,2.2143999999997277,15137.4167,8688.0
1700990816,420,GET,/,249.500000,0.000000,27,44,64,81,130,180,240,15000,15000,15000,15000,3519,0,34,442.91569639102033,2.2143999999997277,15137.4167,8688.0
1700990816,420,,Aggregated,249.600000,0.000000,27,44,64,81,130,180,240,15000,15000,15000,15000,3519,0,34,442.91569639102033,2.2143999999997277,15137.4167,8688.0
1700990817,420,GET,/,308.100000,0.000000,27,45,66,85,130,190,280,15000,15000,15000,15000,3526,0,34,444.9960300340331,2.2143999999997277,15137.4167,8688.0
1700990817,420,,Aggregated,308.100000,0.000000,27,45,66,85,130,190,280,15000,15000,15000,15000,3526,0,34,444.9960300340331,2.2143999999997277,15137.4167,8688.0
1700990818,420,GET,/,308.100000,0.000000,29,46,70,87,140,190,240,1500,15000,15000,15000,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990818,420,,Aggregated,308.100000,0.000000,29,46,70,87,140,190,240,1500,15000,15000,15000,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990819,420,GET,/,308.100000,0.000000,30,48,74,88,140,190,220,310,15000,15000,15000,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990819,420,,Aggregated,308.100000,0.000000,30,48,74,88,140,190,220,310,15000,15000,15000,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990820,420,GET,/,308.100000,0.000000,26,37,50,63,100,140,170,190,1500,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990820,420,,Aggregated,308.100000,0.000000,26,37,50,63,100,140,170,190,1500,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990821,420,GET,/,308.100000,0.000000,29,41,57,76,110,150,180,190,1500,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990821,420,,Aggregated,308.100000,0.000000,29,41,57,76,110,150,180,190,1500,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990822,420,GET,/,308.100000,0.000000,25,37,50,62,99,130,160,190,1500,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990822,420,,Aggregated,308.100000,0.000000,25,37,50,62,99,130,160,190,1500,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990823,420,GET,/,308.100000,0.000000,37,57,89,94,120,140,180,1500,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990823,420,,Aggregated,308.100000,0.000000,37,57,89,94,120,140,180,1500,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990824,420,GET,/,308.100000,0.000000,44,78,89,91,110,140,1500,1500,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990824,420,,Aggregated,308.100000,0.000000,44,78,89,91,110,140,1500,1500,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990825,420,GET,/,308.100000,0.000000,1500,1500,1500,1500,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990825,420,,Aggregated,308.100000,0.000000,1500,1500,1500,1500,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990826,420,GET,/,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990826,420,,Aggregated,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990827,420,GET,/,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990827,420,,Aggregated,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990828,420,GET,/,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990828,420,,Aggregated,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990829,420,GET,/,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990829,420,,Aggregated,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990830,420,GET,/,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990830,420,,Aggregated,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990831,420,GET,/,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990831,420,,Aggregated,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990832,420,GET,/,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990832,420,,Aggregated,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990833,420,GET,/,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990833,420,,Aggregated,308.100000,0.000000,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,3527,0,34,445.39362149135263,2.2143999999997277,15137.4167,8688.0
1700990834,420,GET,/,0.000000,0.000000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,3529,0,34,455.5740469254748,2.2143999999997277,18417.6034,8688.0
1700990834,420,,Aggregated,0.000000,0.000000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,3529,0,34,455.5740469254748,2.2143999999997277,18417.6034,8688.0
1700990835,420,GET,/,0.000000,0.000000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,3764,0,38,1586.3827146121125,2.2143999999997277,19444.3076,8688.0
1700990835,420,,Aggregated,0.000000,0.000000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,3764,0,38,1586.3827146121125,2.2143999999997277,19444.3076,8688.0
1700990836,420,GET,/,0.000000,0.000000,19000,19000,19000,19000,19000,19000,20000,20000,20000,20000,20000,4027,0,41,2368.5188836851275,2.2143999999997277,20146.2641,8688.0
1700990836,420,,Aggregated,0.000000,0.000000,19000,19000,19000,19000,19000,19000,20000,20000,20000,20000,20000,4027,0,41,2368.5188836851275,2.2143999999997277,20146.2641,8688.0
1700990837,420,GET,/,20.700000,0.000000,18000,19000,19000,19000,19000,19000,20000,20000,20000,20000,20000,4331,0,48,2234.7597047102317,2.2143999999997277,20146.2641,8688.0
1700990837,420,,Aggregated,20.700000,0.000000,18000,19000,19000,19000,19000,19000,20000,20000,20000,20000,20000,4331,0,48,2234.7597047102317,2.2143999999997277,20146.2641,8688.0
1700990838,420,GET,/,47.500000,0.000000,590,17000,19000,19000,19000,19000,19000,20000,20000,20000,20000,4751,0,62,2061.2109467270047,2.2143999999997277,20146.2641,8688.0
1700990838,420,,Aggregated,47.500000,0.000000,590,17000,19000,19000,19000,19000,19000,20000,20000,20000,20000,4751,0,62,2061.2109467270047,2.2143999999997277,20146.2641,8688.0
1700990839,420,GET,/,80.300000,0.000000,210,650,18000,19000,19000,19000,19000,20000,20000,20000,20000,5171,0,58,1899.2785412105973,2.106500000003564,20146.2641,8688.0
1700990839,420,,Aggregated,80.300000,0.000000,210,650,18000,19000,19000,19000,19000,20000,20000,20000,20000,5171,0,58,1899.2785412105973,2.106500000003564,20146.2641,8688.0
1700990840,420,GET,/,122.300000,0.000000,150,520,700,18000,19000,19000,19000,20000,20000,20000,20000,5513,0,64,1787.4648406856518,2.106500000003564,20146.2641,8688.0
1700990840,420,,Aggregated,122.300000,0.000000,150,520,700,18000,19000,19000,19000,20000,20000,20000,20000,5513,0,64,1787.4648406856518,2.106500000003564,20146.2641,8688.0
1700990841,420,GET,/,161.900000,0.000000,130,240,600,710,19000,19000,19000,19000,20000,20000,20000,5913,0,60,1671.4018179604252,2.106500000003564,20146.2641,8688.0
1700990841,420,,Aggregated,161.900000,0.000000,130,240,600,710,19000,19000,19000,19000,20000,20000,20000,5913,0,60,1671.4018179604252,2.106500000003564,20146.2641,8688.0
1700990842,420,GET,/,194.400000,0.000000,98,180,500,650,19000,19000,19000,19000,20000,20000,20000,6321,0,54,1565.8404292675177,2.106500000003564,20146.2641,8688.0
1700990842,420,,Aggregated,194.400000,0.000000,98,180,500,650,19000,19000,19000,19000,20000,20000,20000,6321,0,54,1565.8404292675177,2.106500000003564,20146.2641,8688.0
1700990843,420,GET,/,233.100000,0.000000,120,220,530,680,19000,19000,19000,19000,20000,20000,20000,6541,0,58,1530.5186751567,2.106500000003564,20146.2641,8688.0
1700990843,420,,Aggregated,233.100000,0.000000,120,220,530,680,19000,19000,19000,19000,20000,20000,20000,6541,0,58,1530.5186751567,2.106500000003564,20146.2641,8688.0
1700990844,420,GET,/,233.100000,0.000000,120,220,410,550,760,19000,19000,19000,20000,20000,20000,6783,0,64,1490.8529094058629,2.106500000003564,20146.2641,8688.0
1700990844,420,,Aggregated,233.100000,0.000000,120,220,410,550,760,19000,19000,19000,20000,20000,20000,6783,0,64,1490.8529094058629,2.106500000003564,20146.2641,8688.0
1700990845,420,GET,/,288.600000,0.000000,99,170,270,400,650,730,850,870,1700,1700,1700,6791,0,64,1490.8973695626519,2.106500000003564,20146.2641,8688.0
1700990845,420,,Aggregated,288.600000,0.000000,99,170,270,400,650,730,850,870,1700,1700,1700,6791,0,64,1490.8973695626519,2.106500000003564,20146.2641,8688.0
1700990846,420,GET,/,325.600000,0.000000,120,240,510,640,1400,1500,1700,1800,2000,2200,2200,7207,0,76,1487.8064536422908,2.106500000003564,20146.2641,8688.0
1700990846,420,,Aggregated,325.600000,0.000000,120,240,510,640,1400,1500,1700,1800,2000,2200,2200,7207,0,76,1487.8064536422908,2.106500000003564,20146.2641,8688.0
1700990847,420,GET,/,305.000000,0.000000,100,250,410,630,1400,1500,1700,1800,2000,2200,2200,7542,0,82,1431.978221957041,2.106500000003564,20146.2641,8688.0
1700990847,420,,Aggregated,305.000000,0.000000,100,250,410,630,1400,1500,1700,1800,2000,2200,2200,7542,0,82,1431.978221957041,2.106500000003564,20146.2641,8688.0
1700990848,420,GET,/,314.500000,0.000000,120,320,430,660,1400,1500,1700,1800,2000,2200,2200,7854,0,81,1380.1934332696696,2.106500000003564,20146.2641,8688.0
1700990848,420,,Aggregated,314.500000,0.000000,120,320,430,660,1400,1500,1700,1800,2000,2200,2200,7854,0,81,1380.1934332696696,2.106500000003564,20146.2641,8688.0
1700990849,420,GET,/,302.500000,0.000000,120,310,410,630,1400,1500,1700,1800,2000,2200,2200,8274,0,81,1314.8224692530807,2.106500000003564,20146.2641,8688.0
1700990849,420,,Aggregated,302.500000,0.000000,120,310,410,630,1400,1500,1700,1800,2000,2200,2200,8274,0,81,1314.8224692530807,2.106500000003564,20146.2641,8688.0
1700990850,420,GET,/,302.500000,0.000000,97,300,410,600,1400,1500,1700,1800,2000,2200,2200,8688,0,75,1254.5455770027622,2.106500000003564,20146.2641,8688.0
1700990850,420,,Aggregated,302.500000,0.000000,97,300,410,600,1400,1500,1700,1800,2000,2200,2200,8688,0,75,1254.5455770027622,2.106500000003564,20146.2641,8688.0
1700990851,420,GET,/,301.300000,0.000000,96,270,400,580,1400,1500,1700,1800,2000,2200,2200,9102,0,68,1199.084695264777,2.106500000003564,20146.2641,8688.0
1700990851,420,,Aggregated,301.300000,0.000000,96,270,400,580,1400,1500,1700,1800,2000,2200,2200,9102,0,68,1199.084695264777,2.106500000003564,20146.2641,8688.0
1700990852,420,GET,/,309.500000,0.000000,92,190,360,450,1300,1500,1700,1800,2000,2200,2200,9522,0,69,1149.808382115103,2.106500000003564,20146.2641,8688.0
1700990852,420,,Aggregated,309.500000,0.000000,92,190,360,450,1300,1500,1700,1800,2000,2200,2200,9522,0,69,1149.808382115103,2.106500000003564,20146.2641,8688.0
1700990853,420,GET,/,307.800000,0.000000,80,140,190,320,1300,1500,1700,1800,2000,2200,2200,9917,0,70,1107.9403732076253,2.106500000003564,20146.2641,8688.0
1700990853,420,,Aggregated,307.800000,0.000000,80,140,190,320,1300,1500,1700,1800,2000,2200,2200,9917,0,70,1107.9403732076253,2.106500000003564,20146.2641,8688.0
1700990854,420,GET,/,306.800000,0.000000,85,150,180,240,1300,1500,1600,1800,2000,2200,2200,10268,0,73,1074.6825468056118,2.106500000003564,20146.2641,8688.0
1700990854,420,,Aggregated,306.800000,0.000000,85,150,180,240,1300,1500,1600,1800,2000,2200,2200,10268,0,73,1074.6825468056118,2.106500000003564,20146.2641,8688.0
1700990855,420,GET,/,321.600000,0.000000,67,110,140,160,240,350,430,1300,2000,2200,2200,10649,0,71,1038.5502654052038,2.106500000003564,20146.2641,8688.0
1700990855,420,,Aggregated,321.600000,0.000000,67,110,140,160,240,350,430,1300,2000,2200,2200,10649,0,71,1038.5502654052038,2.106500000003564,20146.2641,8688.0
1700990856,420,GET,/,324.600000,0.000000,65,110,140,160,210,320,390,410,430,480,480,11020,0,72,1006.1591752631598,2.106500000003564,20146.2641,8688.0
1700990856,420,,Aggregated,324.600000,0.000000,65,110,140,160,210,320,390,410,430,480,480,11020,0,72,1006.1591752631598,2.106500000003564,20146.2641,8688.0
1700990857,420,GET,/,366.500000,0.000000,63,110,130,140,180,190,230,240,290,310,310,11419,0,74,975.2114210701474,2.106500000003564,20146.2641,8688.0
1700990857,420,,Aggregated,366.500000,0.000000,63,110,130,140,180,190,230,240,290,310,310,11419,0,74,975.2114210701474,2.106500000003564,20146.2641,8688.0
1700990858,420,GET,/,372.200000,0.000000,55,90,110,140,170,190,230,240,290,310,310,11806,0,70,944.7411430035582,2.106500000003564,20146.2641,8688.0
1700990858,420,,Aggregated,372.200000,0.000000,55,90,110,140,170,190,230,240,290,310,310,11806,0,70,944.7411430035582,2.106500000003564,20146.2641,8688.0
1700990859,420,GET,/,383.700000,0.000000,61,98,120,140,170,200,230,240,290,310,310,12223,0,70,915.2899994763977,2.106500000003564,20146.2641,8688.0
1700990859,420,,Aggregated,383.700000,0.000000,61,98,120,140,170,200,230,240,290,310,310,12223,0,70,915.2899994763977,2.106500000003564,20146.2641,8688.0
1700990860,420,GET,/,378.300000,0.000000,66,98,120,140,170,190,230,240,290,310,310,12636,0,69,887.1323737337771,2.106500000003564,20146.2641,8688.0
1700990860,420,,Aggregated,378.300000,0.000000,66,98,120,140,170,190,230,240,290,310,310,12636,0,69,887.1323737337771,2.106500000003564,20146.2641,8688.0
1700990861,420,GET,/,375.900000,0.000000,61,91,110,130,170,190,230,240,290,310,310,13056,0,65,859.77888228401,2.106500000003564,20146.2641,8688.0
1700990861,420,,Aggregated,375.900000,0.000000,61,91,110,130,170,190,230,240,290,310,310,13056,0,65,859.77888228401,2.106500000003564,20146.2641,8688.0
1700990862,420,GET,/,377.100000,0.000000,59,89,110,130,170,190,230,240,290,310,310,13476,0,63,834.3045614648285,2.106500000003564,20146.2641,8688.0
1700990862,420,,Aggregated,377.100000,0.000000,59,89,110,130,170,190,230,240,290,310,310,13476,0,63,834.3045614648285,2.106500000003564,20146.2641,8688.0
1700990863,420,GET,/,382.100000,0.000000,55,80,95,110,150,180,220,230,290,310,310,13863,0,62,812.3153784895063,2.106500000003564,20146.2641,8688.0
1700990863,420,,Aggregated,382.100000,0.000000,55,80,95,110,150,180,220,230,290,310,310,13863,0,62,812.3153784895063,2.106500000003564,20146.2641,8688.0
1700990864,420,GET,/,385.600000,0.000000,48,66,85,91,130,150,190,220,290,310,310,14161,0,60,796.0735956147179,2.106500000003564,20146.2641,8688.0
1700990864,420,,Aggregated,385.600000,0.000000,48,66,85,91,130,150,190,220,290,310,310,14161,0,60,796.0735956147179,2.106500000003564,20146.2641,8688.0
1700990865,420,GET,/,390.000000,0.000000,47,66,87,95,140,160,190,220,290,310,310,14581,0,60,775.175454207532,2.106500000003564,20146.2641,8688.0
1700990865,420,,Aggregated,390.000000,0.000000,47,66,87,95,140,160,190,220,290,310,310,14581,0,60,775.175454207532,2.106500000003564,20146.2641,8688.0
1700990866,420,GET,/,392.000000,0.000000,47,64,83,91,130,150,180,220,290,310,310,15001,0,61,756.0136740617297,2.106500000003564,20146.2641,8688.0
1700990866,420,,Aggregated,392.000000,0.000000,47,64,83,91,130,150,180,220,290,310,310,15001,0,61,756.0136740617297,2.106500000003564,20146.2641,8688.0
1700990867,420,GET,/,391.800000,0.000000,51,71,88,95,140,160,210,240,300,330,330,15386,0,62,740.1549689977904,2.106500000003564,20146.2641,8688.0
1700990867,420,,Aggregated,391.800000,0.000000,51,71,88,95,140,160,210,240,300,330,330,15386,0,62,740.1549689977904,2.106500000003564,20146.2641,8688.0
1700990868,420,GET,/,378.000000,0.000000,52,72,89,98,140,170,220,250,310,330,330,15760,0,62,724.1928627982235,2.106500000003564,20146.2641,8688.0
1700990868,420,,Aggregated,378.000000,0.000000,52,72,89,98,140,170,220,250,310,330,330,15760,0,62,724.1928627982235,2.106500000003564,20146.2641,8688.0
1700990869,420,GET,/,387.700000,0.000000,50,70,88,95,140,160,220,250,310,330,330,16180,0,62,707.0586207540165,2.106500000003564,20146.2641,8688.0
1700990869,420,,Aggregated,387.700000,0.000000,50,70,88,95,140,160,220,250,310,330,330,16180,0,62,707.0586207540165,2.106500000003564,20146.2641,8688.0
1700990870,420,GET,/,387.000000,0.000000,52,77,92,110,140,180,220,250,310,330,330,16518,0,62,694.3935702809056,2.106500000003564,20146.2641,8688.0
1700990870,420,,Aggregated,387.000000,0.000000,52,77,92,110,140,180,220,250,310,330,330,16518,0,62,694.3935702809056,2.106500000003564,20146.2641,8688.0
1700990871,420,GET,/,393.000000,0.000000,57,81,98,120,150,180,220,250,310,330,330,16863,0,61,681.5006763921014,2.106500000003564,20146.2641,8688.0
1700990871,420,,Aggregated,393.000000,0.000000,57,81,98,120,150,180,220,250,310,330,330,16863,0,61,681.5006763921014,2.106500000003564,20146.2641,8688.0
1700990872,420,GET,/,387.200000,0.000000,64,92,130,140,180,270,400,450,490,520,520,17260,0,63,671.2303895770577,2.106500000003564,20146.2641,8688.0
1700990872,420,,Aggregated,387.200000,0.000000,64,92,130,140,180,270,400,450,490,520,520,17260,0,63,671.2303895770577,2.106500000003564,20146.2641,8688.0
1700990873,420,GET,/,387.200000,0.000000,66,95,130,140,180,270,400,450,490,520,520,17656,0,63,657.7376326574538,2.106500000003564,20146.2641,8688.0
1700990873,420,,Aggregated,387.200000,0.000000,66,95,130,140,180,270,400,450,490,520,520,17656,0,63,657.7376326574538,2.106500000003564,20146.2641,8688.0
1700990874,420,GET,/,375.000000,0.000000,69,100,130,140,200,280,400,450,490,520,520,18066,0,63,645.1787171094882,2.106500000003564,20146.2641,8688.0
1700990874,420,,Aggregated,375.000000,0.000000,69,100,130,140,200,280,400,450,490,520,520,18066,0,63,645.1787171094882,2.106500000003564,20146.2641,8688.0
1700990876,420,GET,/,371.400000,0.000000,71,110,130,150,220,300,400,450,490,520,520,18395,0,63,634.9167086980165,2.106500000003564,20146.2641,8688.0
1700990876,420,,Aggregated,371.400000,0.000000,71,110,130,150,220,300,400,450,490,520,520,18395,0,63,634.9167086980165,2.106500000003564,20146.2641,8688.0
1700990877,420,GET,/,371.600000,0.000000,71,110,140,150,240,310,400,450,490,520,520,18730,0,64,626.935632445275,2.106500000003564,20146.2641,8688.0
1700990877,420,,Aggregated,371.600000,0.000000,71,110,140,150,240,310,400,450,490,520,520,18730,0,64,626.935632445275,2.106500000003564,20146.2641,8688.0
1700990878,420,GET,/,371.600000,0.000000,91,130,160,200,260,310,400,450,490,520,520,19060,0,66,619.1338037093393,2.106500000003564,20146.2641,8688.0
1700990878,420,,Aggregated,371.600000,0.000000,91,130,160,200,260,310,400,450,490,520,520,19060,0,66,619.1338037093393,2.106500000003564,20146.2641,8688.0
1700990879,420,GET,/,363.800000,0.000000,110,160,210,240,370,490,790,890,1100,1300,1300,19246,0,67,619.677908401746,2.106500000003564,20146.2641,8688.0
1700990879,420,,Aggregated,363.800000,0.000000,110,160,210,240,370,490,790,890,1100,1300,1300,19246,0,67,619.677908401746,2.106500000003564,20146.2641,8688.0
1700990880,420,GET,/,363.200000,0.000000,120,210,270,310,550,1000,1400,1400,1500,1500,1500,19508,0,68,623.3952451199503,2.106500000003564,20146.2641,8688.0
